"","COMPNOS","NatureCode","INCIDENT_TYPE_DESCRIPTION","MAIN_CRIMECODE","REPTDISTRICT","REPORTINGAREA","FROMDATE","WEAPONTYPE","Shooting","DOMESTIC","SHIFT","Year","Month","DAY_WEEK","UCRPART","X","Y","STREETNAME","XSTREETNAME","Location"
"6987",142045625,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/03/2014 10:00:00 AM","Unarmed","No","No","Day",2014,11,"Monday","Part One",756879.59148544,2954111.17339994,"GARDNER ST","","(42.3536284, -71.12740301)"
"6988",142045366,"ARREST","RESIDENTIAL BURGLARY","05RB","B3",0,"11/03/2014 06:35:00 AM","Unarmed","No","No","Last",2014,11,"Monday","Part One",767092.99133418,2927876.77836227,"WOOLSON ST","","(42.28151136, -71.09008455)"
"6989",142043679,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"10/26/2014 05:00:00 PM","Unarmed","No","No","First",2014,10,"Sunday","Part One",754538.64898885,2951507.41974918,"KELTON ST","","(42.34651135, -71.13610453)"
"6990",142032511,"BE","RESIDENTIAL BURGLARY","05RB","E18",0,"09/24/2014 11:33:00 AM","Unarmed","No","No","Day",2014,9,"Wednesday","Part One",757139.82357652,2918303.30964835,"RIVER ST","","(42.25536636, -71.12701954)"
"6991",142045602,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"11/03/2014 05:00:00 PM","Other","No","No","First",2014,11,"Monday","Part One",774866.62375277,2941756.28767669,"SUMNER ST","","(42.31949135, -71.06109456)"
"6992",142045574,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"11/03/2014 08:00:00 AM","Unarmed","No","No","Day",2014,11,"Monday","Part One",761834.00775769,2946700.11309086,"HUNTINGTON AV","","(42.33323135, -71.10919955)"
"6993",142045532,"BE","RESIDENTIAL BURGLARY","05RB","C6",0,"11/03/2014 09:10:00 AM","Other","No","No","Day",2014,11,"Monday","Part One",776107.06057636,2945551.78369461,"DORCHESTER ST","","(42.32988873, -71.05643502)"
"6994",142045921,"BE","RESIDENTIAL BURGLARY","05RB","B3",0,"11/04/2014 04:00:00 PM","Other","No","No","First",2014,11,"Tuesday","Part One",765167.65889877,2928337.15998743,"GILMER ST","","(42.28279985, -71.09719126)"
"6995",142045649,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"10/31/2014 12:00:00 PM","Other","No","No","Day",2014,10,"Friday","Part One",757432.31642985,2954027.20407969,"GARDNER ST","","(42.35339135, -71.12535954)"
"6996",142026065,"BE","RESIDENTIAL BURGLARY","05RB","A7",0,"09/04/2014 10:20:00 AM","Unarmed","No","No","Day",2014,9,"Thursday","Part One",786698.60566619,2964717.30802752,"HORACE ST","","(42.38232134, -71.01686458)"
"6997",142045753,"BE","RESIDENTIAL BURGLARY","05RB","B3",0,"11/04/2014 11:37:00 AM","Unarmed","No","No","Day",2014,11,"Tuesday","Part One",770243.57820886,2929036.86921793,"THETFORD AV","","(42.28465258, -71.07842092)"
"6998",142045717,"BE","RESIDENTIAL BURGLARY","05RB","D4",0,"11/03/2014 05:00:00 PM","Other","No","No","First",2014,11,"Monday","Part One",767304.43874594,2950820.16193736,"BURBANK ST","","(42.34446635, -71.08889455)"
"6999",142045884,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"11/04/2014 06:16:00 PM","Unarmed","No","No","First",2014,11,"Tuesday","Part One",763871.51975877,2946378.12324928,"ST ALPHONSUS ST","","(42.33232193, -71.10166967)"
"7000",142045973,"BE","RESIDENTIAL BURGLARY","05RB","E13",0,"11/04/2014 11:08:00 PM","Unarmed","No","No","First",2014,11,"Tuesday","Part One",761607.2913476,2940398.16244018,"ENFIELD ST","","(42.31594135, -71.11014455)"
"7001",142046268,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/05/2014 09:00:00 AM","Unarmed","No","No","Day",2014,11,"Wednesday","Part One",751980.24039177,2949219.36067702,"KILSYTH RD","","(42.34026238, -71.1456036)"
"7002",142027444,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"09/08/2014 12:20:00 PM","Unarmed","No","No","Day",2014,9,"Monday","Part One",772810.39755027,2943252.70003818,"BURRELL ST","","(42.32362635, -71.06866956)"
"7003",142044515,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"10/24/2014 12:00:00 PM","Unarmed","No","No","Day",2014,10,"Friday","Part One",746657.13259969,2953155.00405243,"BRACKETT ST","","(42.35112096, -71.16523543)"
"7004",142044738,"BE","RESIDENTIAL BURGLARY","05RB","D4",0,"10/31/2014 09:00:00 AM","Unarmed","No","No","Day",2014,10,"Friday","Part One",772202.94272844,2950037.0837791,"UNION PARK","","(42.34225135, -71.07078956)"
"7005",142045087,"BE","RESIDENTIAL BURGLARY","05RB","D4",0,"11/01/2014 10:25:00 PM","Unarmed","No","No","First",2014,11,"Saturday","Part One",769157.99639052,2947988.46025169,"LATTIMORE CT","","(42.33667135, -71.08208956)"
"7006",142046078,"BE","RESIDENTIAL BURGLARY","05RB","A1",0,"11/04/2014 06:00:00 PM","Other","No","No","First",2014,11,"Tuesday","Part One",774219.61192344,2952181.04537043,"MAPLE PL","","(42.34810634, -71.06328956)"
"7007",142046282,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/05/2014 08:25:00 AM","Other","No","No","Day",2014,11,"Wednesday","Part One",750471.9336971,2948795.94354485,"STRATHMORE RD","","(42.33911757, -71.15118888)"
"7008",142046502,"BE","RESIDENTIAL BURGLARY","05RB","A7",0,"11/06/2014 04:23:00 PM","Other","No","No","First",2014,11,"Thursday","Part One",782688.47425077,2963109.66360502,"PUTNAM ST","","(42.37797134, -71.03173957)"
"7009",142046509,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"11/06/2014 05:40:00 PM","Unarmed","No","No","First",2014,11,"Thursday","Part One",772878.40233552,2933336.30123585,"PARK ST","","(42.29641433, -71.06860355)"
"7010",142046334,"BE","RESIDENTIAL BURGLARY","05RB","E13",0,"11/06/2014 06:46:00 AM","Unarmed","No","No","Last",2014,11,"Thursday","Part One",764326.19404627,2941227.56301235,"W WALNUT PARK","","(42.31818273, -71.10007746)"
"7011",142046354,"BE","RESIDENTIAL BURGLARY","05RB","A7",0,"11/06/2014 09:30:00 AM","Other","No","No","Day",2014,11,"Thursday","Part One",782688.47425077,2963109.66360502,"PUTNAM ST","","(42.37797134, -71.03173957)"
"7012",142027151,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"09/07/2014 01:30:00 AM","Unarmed","No","No","Last",2014,9,"Sunday","Part One",749751.12542744,2949243.52204601,"LOTHIAN RD","","(42.3403538, -71.15384822)"
"7013",142046555,"BE","RESIDENTIAL BURGLARY","05RB","C6",0,"11/05/2014 03:30:00 PM","Other","No","No","Day",2014,11,"Wednesday","Part One",780430.06046052,2946725.39289594,"E 6TH ST","","(42.33304635, -71.04042457)"
"7014",142045248,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"11/02/2014 01:30:00 PM","Unarmed","No","No","Day",2014,11,"Sunday","Part One",769789.83863078,2942944.26036635,"COPELAND ST","","(42.32282135, -71.07984456)"
"7015",142046757,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"11/07/2014 08:30:00 AM","Unarmed","No","No","Day",2014,11,"Friday","Part One",769636.9642646,2937417.71925411,"GENEVA AV","","(42.30765833, -71.08051035)"
"7016",142046614,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/06/2014 09:30:00 AM","Unarmed","No","No","Day",2014,11,"Thursday","Part One",749649.19223235,2949503.92080344,"CHISWICK RD","","(42.34106948, -71.15422135)"
"7017",142046863,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"11/07/2014 02:00:00 PM","Other","No","No","Day",2014,11,"Friday","Part One",773159.22198386,2937658.71450701,"CLARKSON ST","","(42.30827136, -71.06748458)"
"7018",142046906,"BE","RESIDENTIAL BURGLARY","05RB","E13",0,"11/07/2014 10:58:00 PM","Unarmed","No","No","First",2014,11,"Friday","Part One",763014.23899301,2939699.47387694,"AMORY ST","","(42.31400635, -71.10495455)"
"7019",142045584,"BE","RESIDENTIAL BURGLARY","05RB","C6",0,"11/03/2014 09:00:00 AM","Unarmed","No","No","Day",2014,11,"Monday","Part One",775844.44955302,2945175.38615343,"BOSTON ST","","(42.32885962, -71.05741342)"
"7020",142046875,"BE","RESIDENTIAL BURGLARY","05RB","B3",0,"11/07/2014 05:30:00 PM","Unarmed","No","No","First",2014,11,"Friday","Part One",766540.62367253,2930848.81375676,"Harvard St","","(42.28967408, -71.09207321)"
"7021",142029774,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"09/15/2014 10:15:00 AM","Other","No","No","Day",2014,9,"Monday","Part One",768139.35899211,2943181.30943294,"CIRCUIT ST","","(42.32349397, -71.08594334)"
"7022",142046933,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/07/2014 08:00:00 PM","Unarmed","No","No","First",2014,11,"Friday","Part One",756499.68574918,2953735.22894186,"BRIGHTON AV","","(42.35260135, -71.12881454)"
"7023",142047461,"IVPER","RESIDENTIAL BURGLARY","05RB","B2",0,"11/09/2014 07:39:00 PM","Unarmed","No","No","First",2014,11,"Sunday","Part One",771858.82858727,2944530.68796778,"NORFOLK AV","","(42.32714635, -71.07216455)"
"7024",142047028,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"08/14/2014 07:00:00 AM","Unarmed","No","No","Last",2014,8,"Thursday","Part One",773159.22198386,2937658.71450701,"CLARKSON ST","","(42.30827136, -71.06748458)"
"7025",142047495,"BE","RESIDENTIAL BURGLARY","05RB","D4",0,"11/09/2014 05:35:00 PM","Unarmed","No","No","First",2014,11,"Sunday","Part One",767302.25797602,2950067.66213001,"GAINSBOROUGH ST","","(42.34240149, -71.08891603)"
"7026",142047642,"BE","RESIDENTIAL BURGLARY","05RB","E5",0,"11/10/2014 10:00:00 AM","Unarmed","No","No","Day",2014,11,"Monday","Part One",755594.43755969,2928341.82861327,"HAYES RD","","(42.28293127, -71.13256817)"
"7027",142047827,"BE","RESIDENTIAL BURGLARY","05RB","E18",0,"11/10/2014 06:45:00 PM","Unarmed","No","No","First",2014,11,"Monday","Part One",763336.08349369,2923389.39658903,"GREENFIELD RD","","(42.26924636, -71.10404455)"
"7028",142047623,"BE","RESIDENTIAL BURGLARY","05RB","E13",0,"11/10/2014 09:20:00 AM","Other","No","No","Day",2014,11,"Monday","Part One",760074.54211652,2933003.17558977,"WALK HILL ST","","(42.29566817, -71.11593476)"
"7029",142046611,"BE","RESIDENTIAL BURGLARY","05RB","C6",0,"11/07/2014 12:20:00 AM","Other","No","No","Last",2014,11,"Friday","Part One",774857.55126436,2942731.08034652,"BOSTON ST","MAYHEW ST","(42.32216635, -71.06110956)"
"7030",142046514,"LARCEN","RESIDENTIAL BURGLARY","05RB","E13",0,"11/06/2014 03:20:00 PM","Unarmed","No","No","Day",2014,11,"Thursday","Part One",765742.36116144,2940184.20092586,"WARDMAN RD","","(42.31530135, -71.09485955)"
"7031",142047821,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"11/10/2014 09:26:00 PM","Unarmed","No","No","First",2014,11,"Monday","Part One",762494.38635818,2945977.94032261,"WAIT ST","","(42.33124135, -71.10676955)"
"7032",142045685,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"10/15/2014 12:00:00 PM","Unarmed","No","No","Day",2014,10,"Wednesday","Part One",750464.50720277,2950081.73198377,"WALLINGFORD RD","","(42.34264591, -71.1511969)"
"7033",142048118,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"11/11/2014 09:30:00 PM","Unarmed","No","No","First",2014,11,"Tuesday","Part One",763202.2468191,2944469.7976696,"BUCKNAM ST","","(42.32709396, -71.1041776)"
"7034",142048091,"VAND","RESIDENTIAL BURGLARY","05RB","D14",0,"11/06/2014 09:00:00 AM","Other","No","No","Day",2014,11,"Thursday","Part One",748969.91275101,2949102.51379785,"SOUTH ST","","(42.33997553, -71.15673985)"
"7035",142048243,"BE","RESIDENTIAL BURGLARY","05RB","E5",0,"11/12/2014 06:00:00 AM","Other","No","No","Last",2014,11,"Wednesday","Part One",755281.61272601,2926429.12541768,"KITTREDGE ST","","(42.27768636, -71.13375454)"
"7036",142048395,"BE","RESIDENTIAL BURGLARY","05RB","E13",0,"11/12/2014 08:14:00 PM","Other","No","No","First",2014,11,"Wednesday","Part One",761804.12002219,2943186.94131143,"DAY ST","","(42.32359143, -71.10936958)"
"7037",142048326,"BE","RESIDENTIAL BURGLARY","05RB","C6",0,"11/11/2014 01:30:00 PM","Unarmed","No","No","Day",2014,11,"Tuesday","Part One",779424.58018802,2946654.39992769,"G ST","","(42.33286635, -71.04414457)"
"7038",142047182,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/08/2014 08:00:00 PM","Unarmed","No","No","First",2014,11,"Saturday","Part One",756548.41202969,2953364.76905285,"CHESTER ST","","(42.35158421, -71.12864024)"
"7039",142048368,"BE","RESIDENTIAL BURGLARY","05RB","C6",0,"11/12/2014 08:20:00 AM","Unarmed","No","No","Day",2014,11,"Wednesday","Part One",779424.58018802,2946654.39992769,"G ST","","(42.33286635, -71.04414457)"
"7040",142048200,"BE","RESIDENTIAL BURGLARY","05RB","E18",0,"11/12/2014 10:05:00 AM","Unarmed","No","No","Day",2014,11,"Wednesday","Part One",759724.53133361,2928717.15693085,"MT HOPE ST","","(42.28391136, -71.11729954)"
"7041",142048261,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"11/12/2014 10:30:00 AM","Unarmed","No","No","Day",2014,11,"Wednesday","Part One",774212.01056069,2924353.63973927,"BRANCHFIELD ST","","(42.27174674, -71.06384406)"
"7042",142048138,"ARREST","RESIDENTIAL BURGLARY","05RB","E18",0,"11/12/2014 12:48:00 AM","Other","No","No","Last",2014,11,"Wednesday","Part One",759653.44092461,2927069.65005527,"CUMMINS HY","","(42.27939136, -71.11758955)"
"7043",142048400,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"11/12/2014 11:15:00 AM","Other","No","No","Day",2014,11,"Wednesday","Part One",772373.29245336,2931692.4590511,"KENWOOD ST","","(42.29191053, -71.07050113)"
"7044",142048242,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"11/07/2014 10:00:00 AM","Unarmed","No","No","Day",2014,11,"Friday","Part One",778202.41530951,2929264.80905077,"MINOT ST","","(42.28516636, -71.04900457)"
"7045",142048408,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/12/2014 04:20:00 PM","Other","No","No","First",2014,11,"Wednesday","Part One",748969.91275101,2949102.51379785,"SOUTH STREET","","(42.33997553, -71.15673985)"
"7046",142046896,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"11/06/2014 10:00:00 PM","Unarmed","No","No","First",2014,11,"Thursday","Part One",774116.96153819,2942312.13334978,"E COTTAGE ST","","(42.32102717, -71.06385596)"
"7047",142047250,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/09/2014 12:40:00 AM","Unarmed","No","No","Last",2014,11,"Sunday","Part One",756475.61099419,2954606.09498227,"PRATT ST","","(42.35499132, -71.12888958)"
"7048",142048155,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"11/12/2014 12:30:00 AM","Other","No","No","Last",2014,11,"Wednesday","Part One",772990.31812219,2932552.27163593,"MELVILLE AV","","(42.29426136, -71.06820456)"
"7049",142048256,"BE","RESIDENTIAL BURGLARY","05RB","E13",0,"11/12/2014 10:10:00 AM","Unarmed","No","No","Day",2014,11,"Wednesday","Part One",760472.32150469,2935394.92671177,"SOUTH ST","","(42.30222635, -71.11442454)"
"7050",142034126,"BE","RESIDENTIAL BURGLARY","05RB","E5",0,"09/28/2014 11:40:00 PM","Other","No","No","First",2014,9,"Sunday","Part One",751913.0489251,2923964.17857593,"WASHINGTON ST","","(42.27096137, -71.14623955)"
"7051",142048653,"PROP","RESIDENTIAL BURGLARY","05RB","B2",0,"11/13/2014 05:47:00 PM","Unarmed","No","No","First",2014,11,"Thursday","Part One",773322.00446669,2940142.51990685,"COLUMBIA RD","","(42.31508477, -71.06683616)"
"7052",142029292,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"09/14/2014 09:07:00 AM","Unarmed","No","No","Day",2014,9,"Sunday","Part One",752459.24501119,2950665.92832194,"WASHINGTON ST","","(42.34422635, -71.14380953)"
"7053",142048699,"BE","RESIDENTIAL BURGLARY","05RB","E13",0,"11/13/2014 04:15:00 PM","Unarmed","No","No","First",2014,11,"Thursday","Part One",762051.01913468,2942424.57472594,"SHERIDAN ST","","(42.32149635, -71.10846954)"
"7054",142048960,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"11/14/2014 07:45:00 AM","Other","No","No","Day",2014,11,"Friday","Part One",772633.95367744,2932051.24671936,"LYNDHURST ST","","(42.29289146, -71.06953105)"
"7055",142047494,"BE","RESIDENTIAL BURGLARY","05RB","D4",0,"11/09/2014 05:35:00 PM","Unarmed","No","No","First",2014,11,"Sunday","Part One",767302.25797602,2950067.66213001,"GAINSBOROUGH ST","","(42.34240149, -71.08891603)"
"7056",142049046,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/14/2014 06:00:00 PM","Unarmed","No","No","First",2014,11,"Friday","Part One",756305.14775244,2953404.57638794,"REEDSDALE ST","","(42.35169635, -71.12953954)"
"7057",142048973,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/14/2014 07:30:00 AM","Unarmed","No","No","Day",2014,11,"Friday","Part One",751381.5204606,2949772.50195919,"COMMONWEALTH AV","","(42.34178703, -71.14780968)"
"7058",142047782,"BE","RESIDENTIAL BURGLARY","05RB","D4",0,"11/10/2014 08:00:00 AM","Unarmed","No","No","Day",2014,11,"Monday","Part One",767620.62380911,2952521.74252368,"COMMONWEALTH AV","","(42.34913135, -71.08769455)"
"7059",142048753,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/14/2014 03:30:00 AM","Unarmed","No","No","Last",2014,11,"Friday","Part One",754785.97362543,2952700.27333461,"PRICE RD","","(42.34978168, -71.13517077)"
"7060",142048684,"BE","RESIDENTIAL BURGLARY","05RB","D4",0,"11/13/2014 01:30:00 PM","Unarmed","No","No","Day",2014,11,"Thursday","Part One",769453.31732219,2949177.70656085,"MASSACHUSETTS AV","","(42.3399307, -71.08097569)"
"7061",142049333,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"11/15/2014 11:38:00 PM","Unarmed","No","No","First",2014,11,"Saturday","Part One",770975.99931618,2939079.93508977,"FAYSTON ST","","(42.31220135, -71.07552956)"
"7062",142049261,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"11/14/2014 02:45:00 PM","Unarmed","No","No","Day",2014,11,"Friday","Part One",772767.42814803,2935165.88747169,"CORONA ST","","(42.30143636, -71.06897956)"
"7063",142048967,"BE","RESIDENTIAL BURGLARY","05RB","C6",0,"11/14/2014 02:00:00 PM","Other","No","No","Day",2014,11,"Friday","Part One",778312.5847086,2948464.69027035,"ATHENS ST","","(42.33785007, -71.04822162)"
"7064",142049271,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/15/2014 09:00:00 AM","Unarmed","No","No","Day",2014,11,"Saturday","Part One",750539.6599396,2949380.67892393,"COMMONWEALTH AV","","(42.34072135, -71.15092953)"
"7065",142049272,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/15/2014 09:00:00 AM","Unarmed","No","No","Day",2014,11,"Saturday","Part One",750539.6599396,2949380.67892393,"COMMONWEALTH AV","","(42.34072135, -71.15092953)"
"7066",142049600,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"11/15/2014 04:00:00 PM","Other","No","No","First",2014,11,"Saturday","Part One",762397.60964885,2946503.70239444,"MISSION ST","","(42.33268528, -71.10711849)"
"7067",142041924,"BE","RESIDENTIAL BURGLARY","05RB","C6",0,"10/16/2014 03:00:00 PM","Unarmed","No","No","Day",2014,10,"Thursday","Part One",779863.35850994,2948235.74289361,"E 2ND ST","","(42.33719915, -71.04249046)"
"7068",142048058,"BE","RESIDENTIAL BURGLARY","05RB","A1",0,"11/11/2014 10:45:00 AM","Other","No","No","Day",2014,11,"Tuesday","Part One",773876.71136252,2956599.8108111,"HANCOCK ST","","(42.36023634, -71.06447456)"
"7069",142047504,"LARCEN","RESIDENTIAL BURGLARY","05RB","C11",0,"11/09/2014 02:00:00 PM","Unarmed","No","No","Day",2014,11,"Sunday","Part One",773687.55065161,2936163.61185418,"HAMILTON ST","","(42.30416135, -71.06555956)"
"7070",142049918,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/17/2014 04:00:00 PM","Other","No","No","First",2014,11,"Monday","Part One",755104.90999543,2953495.78486694,"QUINT AV","","(42.35196084, -71.1339783)"
"7071",142049947,"BE","RESIDENTIAL BURGLARY","05RB","B2",0,"11/17/2014 12:00:00 PM","Other","No","No","Day",2014,11,"Monday","Part One",763328.1638901,2945774.07721327,"HILLSIDE ST","","(42.33067135, -71.10368954)"
"7072",142048419,"BE","RESIDENTIAL BURGLARY","05RB","A1",0,"11/11/2014 11:00:00 PM","Unarmed","No","No","First",2014,11,"Tuesday","Part One",773018.02607202,2952292.01037161,"CHURCH ST","","(42.34842763, -71.0677324)"
"7073",142048030,"BE","RESIDENTIAL BURGLARY","05RB","C6",0,"11/11/2014 12:30:00 PM","Unarmed","No","No","Day",2014,11,"Tuesday","Part One",776415.25910694,2944681.35105227,"OCALLAGHAN WY","","(42.32749583, -71.05531204)"
"7074",142049846,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"11/17/2014 07:00:00 AM","Other","No","No","Last",2014,11,"Monday","Part One",775470.7852741,2930826.65927352,"FLORIDA ST","","(42.28949135, -71.05906956)"
"7075",142049912,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/17/2014 01:00:00 PM","Other","No","No","Day",2014,11,"Monday","Part One",755353.93968111,2953458.64320894,"PARK VALE AV","","(42.35185599, -71.13305761)"
"7076",142049909,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/17/2014 11:00:00 AM","Unarmed","No","No","Day",2014,11,"Monday","Part One",755757.76203618,2952467.45063752,"ROYCE RD","","(42.34913135, -71.13157953)"
"7077",142049908,"BE","RESIDENTIAL BURGLARY","05RB","E5",0,"11/17/2014 09:30:00 AM","Unarmed","No","No","Day",2014,11,"Monday","Part One",748819.48752693,2933444.68323694,"INDEPENDENCE DR","VFW PY","(42.29701123, -71.15752877)"
"7078",142030192,"BE","RESIDENTIAL BURGLARY","05RB","A1",0,"09/16/2014 07:00:00 PM","Unarmed","No","No","First",2014,9,"Tuesday","Part One",774362.91445836,2953493.72122277,"WASHINGTON ST","","(42.35170634, -71.06273456)"
"7079",142049861,"BE","RESIDENTIAL BURGLARY","05RB","D14",0,"11/17/2014 08:30:00 AM","Other","No","No","Day",2014,11,"Monday","Part One",755353.93968111,2953458.64320894,"PARK VALE AV","","(42.35185599, -71.13305761)"
"7080",142047948,"BE","RESIDENTIAL BURGLARY","05RB","C11",0,"11/11/2014 12:05:00 PM","Unarmed","No","No","Day",2014,11,"Tuesday","Part One",774033.6405106,2934343.2549306,"GENEVA AV","","(42.29916135, -71.06431456)"
